"사용월","호선명","지하철역","승차인원","하차인원","작업일자","비고"
"USE_MON","LINE_NUM","SUB_STA_NM","RIDE_PASGR_NUM","ALIGHT_PASGR_NUM","WORK_DT","COMMT"
"201302","7호선","장암","63347","20840","20130723",""
"201302","6호선","봉화산","226564","213983","20130723",""
"201302","6호선","화랑대","306654","234073","20130723",""
"201302","6호선","태릉입구","125912","138203","20130723",""
"201302","6호선","석계","352336","352233","20130723",""
"201302","6호선","돌곶이","249806","224382","20130723",""
"201302","6호선","상월곡","167275","149330","20130723",""
"201302","6호선","월곡","316269","298616","20130723",""
"201302","6호선","고려대","246961","241879","20130723",""
"201302","6호선","안암","318925","323202","20130723",""
"201302","6호선","보문","210950","188452","20130723",""
"201302","6호선","창신","80685","66920","20130723",""
"201302","6호선","동묘앞","242497","237991","20130723",""
"201302","6호선","신당","205658","205151","20130723",""
"201302","6호선","청구","99031","99810","20130723",""
"201302","6호선","약수","98258","93194","20130723",""
"201302","6호선","버티고개","64905","64250","20130723",""
"201302","6호선","한강진","154802","184204","20130723",""
"201302","6호선","이태원","386216","429020","20130723",""
"201302","6호선","녹사평","128064","134613","20130723",""
"201302","6호선","삼각지","174267","132153","20130723",""
"201302","6호선","효창공원앞","203831","198035","20130723",""
"201302","6호선","공덕","436270","440277","20130723",""
"201302","6호선","대흥","207765","219560","20130723",""
"201302","6호선","광흥창","239001","234969","20130723",""
"201302","6호선","상수","215781","242512","20130723",""
"201302","6호선","합정","289670","259677","20130723",""
"201302","6호선","망원","295713","316527","20130723",""
"201302","6호선","마포구청","356613","308471","20130723",""
"201302","6호선","월드컵경기장","182494","191162","20130723",""
"201302","6호선","디지털미디어시티","406149","444344","20130723",""
"201302","6호선","증산","265936","247495","20130723",""
"201302","6호선","새절","325102","306833","20130723",""
"201302","6호선","구산","200963","157706","20130723",""
"201302","6호선","독바위","72837","82023","20130723",""
"201302","6호선","불광","144009","136690","20130723",""
"201302","6호선","역촌","97426","105642","20130723",""
"201302","6호선","응암","436468","423353","20130723",""
"201302","5호선","마천","161227","163355","20130723",""
"201302","5호선","거여","194479","178879","20130723",""
"201302","5호선","개롱","182379","181137","20130723",""
"201302","5호선","오금","103096","104581","20130723",""
"201302","5호선","방이","176647","181246","20130723",""
"201302","5호선","올림픽공원","174931","164587","20130723",""
"201302","5호선","둔촌동","354695","355053","20130723",""
"201302","5호선","상일동","310005","261489","20130723",""
"201302","5호선","고덕","223236","220889","20130723",""
"201302","5호선","명일","256697","253039","20130723",""
"201302","5호선","굽은다리","263341","247138","20130723",""
"201302","5호선","길동","208940","222333","20130723",""
"201302","5호선","강동","534237","442413","20130723",""
"201302","5호선","천호","608846","654946","20130723",""
"201302","5호선","광나루","402663","356553","20130723",""
"201302","5호선","아차산","390521","369862","20130723",""
"201302","5호선","군자","267938","296753","20130723",""
"201302","5호선","장한평","501103","509255","20130723",""
"201302","5호선","답십리","416556","388338","20130723",""
"201302","5호선","마장","159757","154767","20130723",""
"201302","5호선","왕십리","146546","173442","20130723",""
"201302","5호선","행당","230394","200579","20130723",""
"201302","5호선","신금호","152132","152803","20130723",""
"201302","5호선","청구","106409","104477","20130723",""
"201302","5호선","동대문역사문화공원","71139","88302","20130723",""
"201302","5호선","을지로4가","120961","130651","20130723",""
"201302","5호선","종로3가","338108","367287","20130723",""
"201302","5호선","광화문","875697","909074","20130723",""
"201302","5호선","서대문","438086","454268","20130723",""
"201302","5호선","충정로","126743","129695","20130723",""
"201302","5호선","애오개","130595","137759","20130723",""
"201302","5호선","공덕","369567","386017","20130723",""
"201302","5호선","마포","373457","394389","20130723",""
"201302","5호선","여의나루","199177","218271","20130723",""
"201302","5호선","여의도","587541","640830","20130723",""
"201302","5호선","신길","62608","76675","20130723",""
"201302","5호선","영등포시장","208481","223823","20130723",""
"201302","5호선","영등포구청","84298","86066","20130723",""
"201302","5호선","양평","158839","162155","20130723",""
"201302","5호선","오목교","753574","783302","20130723",""
"201302","5호선","목동","511585","536048","20130723",""
"201302","5호선","신정","376172","307316","20130723",""
"201302","5호선","까치산","780149","742654","20130723",""
"201302","5호선","화곡","792106","725366","20130723",""
"201302","5호선","우장산","387670","377767","20130723",""
"201302","5호선","발산","277433","279678","20130723",""
"201302","5호선","마곡","17075","13031","20130723",""
"201302","5호선","송정","317020","309358","20130723",""
"201302","5호선","김포공항","250264","236024","20130723",""
"201302","5호선","개화산","158475","140689","20130723",""
"201302","5호선","방화","197401","186290","20130723",""
"201302","4호선","남태령","37370","25136","20130723",""
"201302","4호선","사당","845535","678522","20130723",""
"201302","4호선","총신대입구","618600","692208","20130723",""
"201302","4호선","동작","56933","58039","20130723",""
"201302","4호선","이촌","246420","274746","20130723",""
"201302","4호선","신용산","382508","416260","20130723",""
"201302","4호선","삼각지","149415","179889","20130723",""
"201302","4호선","숙대입구","439013","431817","20130723",""
"201302","4호선","서울역","287667","574814","20130723",""
"201302","4호선","회현","795502","841755","20130723",""
"201302","4호선","명동","1123295","1224480","20130723",""
"201302","4호선","충무로","870852","911227","20130723",""
"201302","4호선","동대문역사문화공원","537434","510733","20130723",""
"201302","4호선","동대문","698073","699744","20130723",""
"201302","4호선","혜화","1132495","1203053","20130723",""
"201302","4호선","한성대입구","427418","411055","20130723",""
"201302","4호선","성신여대입구","709789","655156","20130723",""
"201302","4호선","길음","715220","679235","20130723",""
"201302","4호선","미아삼거리","1003844","971810","20130723",""
"201302","4호선","미아","498978","448185","20130723",""
"201302","4호선","수유","1207453","1178143","20130723",""
"201302","4호선","쌍문","951532","808508","20130723",""
"201302","4호선","창동","817510","882309","20130723",""
"201302","4호선","노원","654093","733036","20130723",""
"201302","4호선","상계","591556","527978","20130723",""
"201302","4호선","당고개","326708","304441","20130723",""
"201302","3호선","오금","181034","156957","20130723",""
"201302","3호선","경찰병원","194024","191359","20130723",""
"201302","3호선","가락시장","233371","213039","20130723",""
"201302","3호선","수서","276284","283411","20130723",""
"201302","3호선","일원","256614","270193","20130723",""
"201302","3호선","대청","304017","268109","20130723",""
"201302","3호선","학여울","94732","96722","20130723",""
"201302","3호선","대치","331813","311503","20130723",""
"201302","3호선","도곡","222636","210609","20130723",""
"201302","3호선","매봉","319487","296872","20130723",""
"201302","3호선","양재","1125104","1212985","20130723",""
"201302","3호선","남부터미널","1034663","1065647","20130723",""
"201302","3호선","교대","370891","276374","20130723",""
"201302","3호선","고속터미널","1699042","1851619","20130723",""
"201302","3호선","잠원","157874","149698","20130723",""
"201302","3호선","신사","840217","920854","20130723",""
"201302","3호선","압구정","1083460","1201412","20130723",""
"201302","3호선","옥수","268104","267384","20130723",""
"201302","3호선","금호","221810","206521","20130723",""
"201302","3호선","약수","392439","377035","20130723",""
"201302","3호선","동대입구","253016","280719","20130723",""
"201302","3호선","을지로3가","258124","273323","20130723",""
"201302","3호선","종로3가","240403","273702","20130723",""
"201302","3호선","안국","624207","689409","20130723",""
"201302","3호선","경복궁","555149","576251","20130723",""
"201302","3호선","독립문","198629","199118","20130723",""
"201302","3호선","무악재","119968","118512","20130723",""
"201302","3호선","홍제","549340","518900","20130723",""
"201302","3호선","녹번","437273","374968","20130723",""
"201302","3호선","불광","486770","531505","20130723",""
"201302","3호선","연신내","1082023","1026980","20130723",""
"201302","3호선","구파발","422292","319839","20130723",""
"201302","3호선","지축","34704","41367","20130723",""
"201302","2호선","용두","57699","62763","20130723",""
"201302","2호선","신정네거리","303209","306545","20130723",""
"201302","2호선","양천구청","203476","217550","20130723",""
"201302","2호선","도림천","22878","25405","20130723",""
"201302","2호선","신설동","107253","103787","20130723",""
"201302","2호선","신답","35350","40148","20130723",""
"201302","2호선","용답","63875","63837","20130723",""
"201302","2호선","충정로","329925","348161","20130723",""
"201302","2호선","아현","208835","196911","20130723",""
"201302","2호선","이대","596676","613518","20130723",""
"201302","2호선","신촌","1473490","1525318","20130723",""
"201302","2호선","홍대입구","1787341","1873973","20130723",""
"201302","2호선","합정","771048","757997","20130723",""
"201302","2호선","당산","613673","658851","20130723",""
"201302","2호선","영등포구청","579279","574301","20130723",""
"201302","2호선","문래","517742","524659","20130723",""
"201302","2호선","신도림","1716496","1693544","20130723",""
"201302","2호선","대림","797160","820488","20130723",""
"201302","2호선","구로디지털단지","1676830","1677582","20130723",""
"201302","2호선","신대방","681575","654134","20130723",""
"201302","2호선","신림","1975567","1934906","20130723",""
"201302","2호선","봉천","636272","583015","20130723",""
"201302","2호선","서울대입구","1428354","1386614","20130723",""
"201302","2호선","낙성대","816678","777519","20130723",""
"201302","2호선","사당","1147220","1263950","20130723",""
"201302","2호선","방배","537743","549307","20130723",""
"201302","2호선","서초","506737","527253","20130723",""
"201302","2호선","교대","1042224","1148817","20130723",""
"201302","2호선","강남","3006887","3096299","20130723",""
"201302","2호선","역삼","1296694","1412138","20130723",""
"201302","2호선","선릉","1527709","1347397","20130723",""
"201302","2호선","삼성","1797292","1824011","20130723",""
"201302","2호선","종합운동장","351715","368089","20130723",""
"201302","2호선","신천","727968","707113","20130723",""
"201302","2호선","잠실","2119732","1923411","20130723",""
"201302","2호선","잠실나루","476340","449727","20130723",""
"201302","2호선","강변","1473652","1473759","20130723",""
"201302","2호선","구의","630839","625068","20130723",""
"201302","2호선","건대입구","1133936","1249912","20130723",""
"201302","2호선","성수","626514","686417","20130723",""
"201302","2호선","뚝섬","365526","379773","20130723",""
"201302","2호선","한양대","228883","257220","20130723",""
"201302","2호선","왕십리","524780","449211","20130723",""
"201302","2호선","상왕십리","259058","246352","20130723",""
"201302","2호선","신당","367035","392799","20130723",""
"201302","2호선","동대문역사문화공원","395305","459807","20130723",""
"201302","2호선","을지로4가","326231","328665","20130723",""
"201302","2호선","을지로3가","471948","490323","20130723",""
"201302","2호선","을지로입구","1455880","1433395","20130723",""
"201302","2호선","시청","716527","741755","20130723",""
"201302","1호선","동묘앞","225962","236807","20130723",""
"201302","1호선","청량리(지하)","870800","893478","20130723",""
"201302","1호선","제기동","524936","540608","20130723",""
"201302","1호선","신설동","439899","428544","20130723",""
"201302","1호선","동대문","413097","477930","20130723",""
"201302","1호선","종로5가","723660","724679","20130723",""
"201302","1호선","종로3가","1012784","977494","20130723",""
"201302","1호선","종각","1333301","1249000","20130723",""
"201302","1호선","시청","621782","610685","20130723",""
"201302","1호선","서울역","2040643","1752791","20130723",""
"201301","중앙선","용문","69560","68242","20130723",""
"201301","중앙선","원덕","6530","6183","20130723",""
"201301","중앙선","양평","98410","96545","20130723",""
"201301","중앙선","오빈","9414","8421","20130723",""
"201301","중앙선","아신","18339","18199","20130723",""
"201301","중앙선","국수","19725","20781","20130723",""
"201301","중앙선","신원","5372","4499","20130723",""
"201301","중앙선","양수","41723","42080","20130723",""
"201301","중앙선","운길산","26799","25261","20130723",""
"201301","중앙선","팔당","18386","17830","20130723",""
"201301","중앙선","도심","67756","58137","20130723",""
"201301","중앙선","덕소","179035","179348","20130723",""
"201301","중앙선","양정","20954","17399","20130723",""
"201301","중앙선","도농","260976","224814","20130723",""
"201301","중앙선","구리","389765","408276","20130723",""
"201301","중앙선","양원","49559","52858","20130723",""
"201301","중앙선","망우","202398","197408","20130723",""
"201301","중앙선","상봉","139172","140131","20130723",""
"201301","중앙선","중랑","158531","149043","20130723",""
"201301","중앙선","회기","810684","797863","20130723",""
"201301","장항선","신창","35177","35106","20130723",""
"201301","장항선","온양온천","162305","130251","20130723",""
"201301","장항선","배방","23383","22328","20130723",""
"201301","장항선","아산","55122","47985","20130723",""
"201301","장항선","쌍용동","67240","62933","20130723",""
"201301","장항선","봉명","40133","38284","20130723",""
"201301","일산선","대화","401591","318144","20130723",""
"201301","일산선","주엽","278927","285784","20130723",""
"201301","일산선","정발산","269327","285217","20130723",""
"201301","일산선","마두","252637","262876","20130723",""
"201301","일산선","백석","303966","290136","20130723",""
"201301","일산선","대곡","27965","20410","20130723",""
"201301","일산선","화정","591165","608611","20130723",""
"201301","일산선","원당","373422","355897","20130723",""
"201301","일산선","삼송","206827","190399","20130723",""
"201301","일산선","지축","1","0","20130723",""
"201301","안산선","수리산","139527","110870","20130723",""
"201301","안산선","오이도","192189","187071","20130723",""
"201301","안산선","정왕","233405","253681","20130723",""
"201301","안산선","신길온천","47224","43099","20130723",""
"201301","안산선","안산","544527","500352","20130723",""
"201301","안산선","초지","125650","114983","20130723",""
"201301","안산선","고잔","268912","262549","20130723",""
"201301","안산선","중앙","482652","499295","20130723",""
"201301","안산선","한대앞","285961","281579","20130723",""
"201301","안산선","상록수","625841","610830","20130723",""
"201301","안산선","반월","151595","140084","20130723",""
"201301","안산선","대야미","107701","96595","20130723",""
"201301","안산선","산본","578158","604634","20130723",""
"201301","수인선","송도","68770","70247","20130723",""
"201301","수인선","연수","77372","76752","20130723",""
"201301","수인선","원인재","86155","87131","20130723",""
"201301","수인선","남동인더스파크","35601","39183","20130723",""
"201301","수인선","호구포","56423","56639","20130723",""
"201301","수인선","인천논현","111379","111910","20130723",""
"201301","수인선","소래포구","83859","80590","20130723",""
"201301","수인선","월곶","46997","41686","20130723",""
"201301","분당선","망포","160877","159439","20130723",""
"201301","분당선","영통","111513","121133","20130723",""
"201301","분당선","청명","69390","65752","20130723",""
"201301","분당선","상갈","95177","89836","20130723",""
"201301","분당선","기흥","180659","176289","20130723",""
"201301","분당선","신갈","117364","112873","20130723",""
"201301","분당선","구성","143379","146449","20130723",""
"201301","분당선","죽전","599610","653422","20130723",""
"201301","분당선","보정","95641","74458","20130723",""
"201301","분당선","이매","160981","157399","20130723",""
"201301","분당선","오리","509780","353146","20130723",""
"201301","분당선","미금","679206","723639","20130723",""
"201301","분당선","정자","495722","510556","20130723",""
"201301","분당선","수내","447670","444964","20130723",""
"201301","분당선","서현","829081","852189","20130723",""
"201301","분당선","야탑","832691","857735","20130723",""
"201301","분당선","모란","704216","685396","20130723",""
"201301","분당선","태평","432708","421716","20130723",""
"201301","분당선","가천대","192888","226437","20130723",""
"201301","분당선","선정릉","202411","222296","20130723",""
"201301","분당선","강남구청","180032","207241","20130723",""
"201301","분당선","압구정로데오","330707","363255","20130723",""
"201301","분당선","서울숲","108373","100462","20130723",""
"201301","분당선","수서","177818","182324","20130723",""
"201301","분당선","대모산입구","113771","106191","20130723",""
"201301","분당선","개포동","111589","115018","20130723",""
"201301","분당선","구룡","52390","52183","20130723",""
"201301","분당선","도곡","150429","159083","20130723",""
"201301","분당선","한티","360115","378173","20130723",""
"201301","분당선","선릉","238491","460381","20130723",""
"201301","과천선","범계","952542","957314","20130723",""
"201301","과천선","평촌","418031","413292","20130723",""
"201301","과천선","인덕원","688208","680218","20130723",""
"201301","과천선","정부과천청사","360467","354794","20130723",""
"201301","과천선","과천","168757","149170","20130723",""
"201301","과천선","대공원","144880","151341","20130723",""
"201301","과천선","경마공원","181901","183815","20130723",""
"201301","과천선","선바위","209530","174317","20130723",""
"201301","공항철도 1호선","인천국제공항","256444","246895","20130723",""
"201301","공항철도 1호선","공항화물청사","48903","50173","20130723",""
"201301","공항철도 1호선","운서","109210","102546","20130723",""
"201301","공항철도 1호선","검암","433067","399520","20130723",""
"201301","공항철도 1호선","계양","225093","198684","20130723",""
"201301","공항철도 1호선","김포공항","193133","154756","20130723",""
"201301","공항철도 1호선","디지털미디어시티","206344","174890","20130723",""
"201301","공항철도 1호선","홍대입구","144236","220975","20130723",""
"201301","공항철도 1호선","공덕","35105","35911","20130723",""
"201301","공항철도 1호선","서울역","457938","484323","20130723",""
"201301","경춘선","춘천","78083","63201","20130723",""
"201301","경춘선","남춘천","108503","116678","20130723",""
"201301","경춘선","김유정","8895","8933","20130723",""
"201301","경춘선","강촌","29346","28655","20130723",""
"201301","경춘선","백양리","12787","12255","20130723",""
"201301","경춘선","굴봉산","7527","8348","20130723",""
"201301","경춘선","가평","72241","72785","20130723",""
"201301","경춘선","상천","10283","8493","20130723",""
"201301","경춘선","청평","62273","62950","20130723",""
"201301","경춘선","대성리","23048","22398","20130723",""
"201301","경춘선","마석","97334","98642","20130723",""
"201301","경춘선","평내호평","152729","146083","20130723",""
"201301","경춘선","금곡","33238","31291","20130723",""
"201301","경춘선","사릉","111130","101158","20130723",""
"201301","경춘선","퇴계원","81390","74731","20130723",""
"201301","경춘선","별내","14026","13356","20130723",""
"201301","경춘선","갈매","8031","7774","20130723",""
"201301","경인선","도화","102860","93093","20130723",""
"201301","경인선","중동","317046","293279","20130723",""
"201301","경인선","온수","193925","187801","20130723",""
"201301","경인선","도원","109495","108542","20130723",""
"201301","경인선","간석","202561","189824","20130723",""
"201301","경인선","부개","333339","311394","20130723",""
"201301","경인선","소사","423624","411663","20130723",""
"201301","경인선","구일","164961","161315","20130723",""
"201301","경인선","인천","94124","88443","20130723",""
"201301","경인선","동인천","607708","563429","20130723",""
"201301","경인선","제물포","210125","194263","20130723",""
"201301","경인선","주안","891867","883168","20130723",""
"201301","경인선","동암","823750","810017","20130723",""
"201301","경인선","백운","262991","261157","20130723",""
"201301","경인선","부평","1202551","1295307","20130723",""
"201301","경인선","송내","1157103","1128714","20130723",""
"201301","경인선","부천","1346737","1323520","20130723",""
"201301","경인선","역곡","897378","865700","20130723",""
"201301","경인선","오류동","337170","311077","20130723",""
"201301","경인선","개봉","690761","697339","20130723",""
"201301","경의선","문산","162768","160924","20130723",""
"201301","경의선","파주","28397","21335","20130723",""
"201301","경의선","월롱","51786","58598","20130723",""
"201301","경의선","금촌","150270","146251","20130723",""
"201301","경의선","금릉","112521","106714","20130723",""
"201301","경의선","운정","87796","82513","20130723",""
"201301","경의선","탄현","139025","135111","20130723",""
"201301","경의선","일산","180992","174172","20130723",""
"201301","경의선","풍산","88524","81240","20130723",""
"201301","경의선","백마","117813","108624","20130723",""
"201301","경의선","곡산","10964","10838","20130723",""
"201301","경의선","능곡","75306","69778","20130723",""
"201301","경의선","행신","154103","142235","20130723",""
"201301","경의선","화전","33878","32431","20130723",""
"201301","경의선","수색","25437","28089","20130723",""
"201301","경의선","디지털미디어시티","37842","32103","20130723",""
"201301","경의선","가좌","38011","38624","20130723",""
"201301","경의선","홍대입구","8585","13967","20130723",""
"201301","경의선","서강","15074","14695","20130723",""
"201301","경의선","공덕","25977","29380","20130723",""
"201301","경의선","신촌","25402","28705","20130723",""
"201301","경의선","서울역","157999","167504","20130723",""
"201301","경원선","소요산","117070","94697","20130723",""
"201301","경원선","동두천","72872","89170","20130723",""
"201301","경원선","보산","55491","52380","20130723",""
"201301","경원선","동두천 중앙","118055","112885","20130723",""
"201301","경원선","지행","208003","198224","20130723",""
"201301","경원선","덕정","182907","177080","20130723",""
"201301","경원선","덕계","61224","56084","20130723",""
"201301","경원선","양주","275448","245829","20130723",""
"201301","경원선","녹양","147873","126620","20130723",""
"201301","경원선","가능","240290","225373","20130723",""
"201301","경원선","의정부","697507","728446","20130723",""
"201301","경원선","회룡","479954","437186","20130723",""
"201301","경원선","망월사","196598","203494","20130723",""
"201301","경원선","도봉산","141087","154092","20130723",""
"201301","경원선","도봉","190346","179502","20130723",""
"201301","경원선","방학","286023","277766","20130723",""
"201301","경원선","녹천","152143","124201","20130723",""
"201301","경원선","월계","138697","128808","20130723",""
"201301","경원선","광운대","272634","238927","20130723",""
"201301","경원선","석계","337050","376779","20130723",""
"201301","경원선","신이문","301411","269560","20130723",""
"201301","경원선","외대앞","366650","343586","20130723",""
"201301","경원선","청량리(지상)","396824","455816","20130723",""
"201301","경원선","왕십리","389650","436495","20130723",""
"201301","경원선","응봉","52064","44125","20130723",""
"201301","경원선","옥수","1278","847","20130723",""
"201301","경원선","한남","121623","123867","20130723",""
"201301","경원선","서빙고","59227","59726","20130723",""
"201301","경원선","이촌","134984","97711","20130723",""
"201301","경부선","광명","53076","41885","20130723",""
"201301","경부선","서동탄","38065","35190","20130723",""
"201301","경부선","당정","190612","185644","20130723",""
"201301","경부선","천안","226303","224376","20130723",""
"201301","경부선","두정","157342","161011","20130723",""
"201301","경부선","직산","28570","30755","20130723",""
"201301","경부선","성환","90796","90296","20130723",""
"201301","경부선","평택","357707","349785","20130723",""
"201301","경부선","지제","22160","23193","20130723",""
"201301","경부선","서정리","123789","122670","20130723",""
"201301","경부선","송탄","120455","117689","20130723",""
"201301","경부선","진위","38536","35870","20130723",""
"201301","경부선","오산","270361","269372","20130723",""
"201301","경부선","오산대","38835","32695","20130723",""
"201301","경부선","세마","61021","56349","20130723",""
"201301","경부선","병점","400737","404515","20130723",""
"201301","경부선","세류","138497","128573","20130723",""
"201301","경부선","독산","452614","480270","20130723",""
"201301","경부선","수원","1187631","1186879","20130723",""
"201301","경부선","화서","245709","241141","20130723",""
"201301","경부선","성균관대","445281","419327","20130723",""
"201301","경부선","의왕","244608","232858","20130723",""
"201301","경부선","군포","222952","207423","20130723",""
"201301","경부선","금정","866349","859615","20130723",""
"201301","경부선","명학","290952","289204","20130723",""
"201301","경부선","안양","781336","782946","20130723",""
"201301","경부선","관악","248843","226856","20130723",""
"201301","경부선","석수","336076","300926","20130723",""
"201301","경부선","금천구청","349598","322765","20130723",""
"201301","경부선","가산디지털단지","499108","574838","20130723",""
"201301","경부선","구로","673675","707358","20130723",""
"201301","경부선","신길","329379","250091","20130723",""
"201301","경부선","영등포","1658551","1752547","20130723",""
"201301","경부선","대방","478553","480385","20130723",""
"201301","경부선","노량진","1159909","1137767","20130723",""
"201301","경부선","용산","992120","1005470","20130723",""
"201301","경부선","남영","304528","320215","20130723",""
"201301","9호선","신논현","937945","913767","20130723",""
"201301","9호선","사평","87217","82211","20130723",""
"201301","9호선","고속터미널","377379","332847","20130723",""
"201301","9호선","신반포","87997","90200","20130723",""
"201301","9호선","구반포","91331","98059","20130723",""
"201301","9호선","동작","43456","30545","20130723",""
"201301","9호선","흑석(중앙대입구)","282377","290809","20130723",""
"201301","9호선","노들","144133","121766","20130723",""
"201301","9호선","노량진","873046","928958","20130723",""
"201301","9호선","샛강","172313","181042","20130723",""
"201301","9호선","여의도","466525","466827","20130723",""
"201301","9호선","국회의사당","457504","473271","20130723",""
"201301","9호선","당산","426940","387875","20130723",""
"201301","9호선","선유도","180956","180668","20130723",""
"201301","9호선","신목동","125923","103963","20130723",""
"201301","9호선","염창","387449","368061","20130723",""
"201301","9호선","등촌","325696","323943","20130723",""
"201301","9호선","증미","213281","219359","20130723",""
"201301","9호선","가양","532704","498694","20130723",""
"201301","9호선","양천향교","195349","189044","20130723",""
"201301","9호선","신방화","145331","140574","20130723",""
"201301","9호선","공항시장","86995","96315","20130723",""
"201301","9호선","김포공항","267110","289536","20130723",""
"201301","9호선","개화","145973","92901","20130723",""
"201301","8호선","모란","130782","96711","20130723",""
"201301","8호선","수진","160084","148607","20130723",""
"201301","8호선","신흥","163933","169966","20130723",""
"201301","8호선","단대오거리","384889","361171","20130723",""
"201301","8호선","남한산성입구","415220","370152","20130723",""
"201301","8호선","산성","213445","206094","20130723",""
"201301","8호선","복정","185305","117588","20130723",""
"201301","8호선","장지","327117","322631","20130723",""
"201301","8호선","문정","152090","146388","20130723",""
"201301","8호선","가락시장","205471","232413","20130723",""
"201301","8호선","송파","178131","177258","20130723",""
"201301","8호선","석촌","302648","304948","20130723",""
"201301","8호선","잠실","283834","367942","20130723",""
"201301","8호선","몽촌토성","192598","198820","20130723",""
"201301","8호선","강동구청","324385","330122","20130723",""
"201301","8호선","천호","624196","654354","20130723",""
"201301","8호선","암사","519401","459611","20130723",""
"201301","7호선","부평구청","237349","174565","20130723",""
"201301","7호선","굴포천","171675","174761","20130723",""
"201301","7호선","삼산체육관","132434","125617","20130723",""
"201301","7호선","상동","329637","328678","20130723",""
"201301","7호선","부천시청","301292","298242","20130723",""
"201301","7호선","신중동","322145","316673","20130723",""
"201301","7호선","춘의","173472","167706","20130723",""
"201301","7호선","부천종합운동장","119924","109158","20130723",""
"201301","7호선","까치울","107779","96095","20130723",""
"201301","7호선","온수","310465","285272","20130723",""
"201301","7호선","천왕","189100","168159","20130723",""
"201301","7호선","광명사거리","865179","830029","20130723",""
"201301","7호선","철산","775102","770188","20130723",""
"201301","7호선","가산디지털단지","1217498","1227255","20130723",""
"201301","7호선","남구로","490708","509463","20130723",""
"201301","7호선","대림","291681","286455","20130723",""
"201301","7호선","신풍","346119","327786","20130723",""
"201301","7호선","보라매","278789","277428","20130723",""
"201301","7호선","신대방삼거리","463773","439588","20130723",""
"201301","7호선","장승배기","314343","300282","20130723",""
"201301","7호선","상도","331848","314502","20130723",""
"201301","7호선","숭실대입구","428151","411531","20130723",""
"201301","7호선","남성","346445","314046","20130723",""
"201301","7호선","이수","490936","483384","20130723",""
"201301","7호선","내방","420922","437081","20130723",""
"201301","7호선","고속터미널","603400","526520","20130723",""
"201301","7호선","반포","187452","175003","20130723",""
"201301","7호선","논현","629568","705369","20130723",""
"201301","7호선","학동","736335","818189","20130723",""
"201301","7호선","강남구청","550807","605314","20130723",""
"201301","7호선","청담","766620","873471","20130723",""
"201301","7호선","뚝섬유원지","228848","216442","20130723",""
"201301","7호선","건대입구","564327","586665","20130723",""
"201301","7호선","어린이대공원","386756","384442","20130723",""
"201301","7호선","군자","439780","329665","20130723",""
"201301","7호선","중곡","301349","279007","20130723",""
"201301","7호선","용마산","190484","170300","20130723",""
"201301","7호선","사가정","498156","481773","20130723",""
"201301","7호선","면목","443151","430937","20130723",""
"201301","7호선","상봉","532862","480891","20130723",""
"201301","7호선","중화","377599","354934","20130723",""
"201301","7호선","먹골","304970","294718","20130723",""
"201301","7호선","태릉입구","226150","208774","20130723",""
"201301","7호선","공릉","359950","355686","20130723",""
"201301","7호선","하계","607902","564444","20130723",""
"201301","7호선","중계","460017","410625","20130723",""
"201301","7호선","노원","661972","715130","20130723",""
"201301","7호선","마들","353757","321727","20130723",""
"201301","7호선","수락산","421673","406041","20130723",""
"201301","7호선","도봉산","303509","267082","20130723",""
"201301","7호선","장암","68003","21561","20130723",""
"201301","6호선","봉화산","251957","239045","20130723",""
"201301","6호선","화랑대","336132","252472","20130723",""
"201301","6호선","태릉입구","138131","152239","20130723",""
"201301","6호선","석계","392601","390962","20130723",""
"201301","6호선","돌곶이","275578","247527","20130723",""
"201301","6호선","상월곡","186252","167386","20130723",""
"201301","6호선","월곡","352892","331124","20130723",""
"201301","6호선","고려대","271367","263158","20130723",""
"201301","6호선","안암","345946","350624","20130723",""
"201301","6호선","보문","233215","207781","20130723",""
"201301","6호선","창신","90122","74243","20130723",""
"201301","6호선","동묘앞","268135","267326","20130723",""
"201301","6호선","신당","246568","247664","20130723",""
"201301","6호선","청구","109003","111105","20130723",""
"201301","6호선","약수","111482","105360","20130723",""
"201301","6호선","버티고개","72749","71890","20130723",""
"201301","6호선","한강진","171468","204512","20130723",""
"201301","6호선","이태원","407969","445777","20130723",""
"201301","6호선","녹사평","136153","142694","20130723",""
"201301","6호선","삼각지","195613","151115","20130723",""
"201301","6호선","효창공원앞","231076","224071","20130723",""
"201301","6호선","공덕","492775","498577","20130723",""
"201301","6호선","대흥","233836","246557","20130723",""
"201301","6호선","광흥창","271024","268087","20130723",""
"201301","6호선","상수","243899","270950","20130723",""
"201301","6호선","합정","318112","287595","20130723",""
"201301","6호선","망원","329635","354726","20130723",""
"201301","6호선","마포구청","399205","345970","20130723",""
"201301","6호선","월드컵경기장","197886","207298","20130723",""
"201301","6호선","디지털미디어시티","458190","501491","20130723",""
"201301","6호선","증산","295263","276061","20130723",""
"201301","6호선","새절","358636","337709","20130723",""
"201301","6호선","구산","221018","174315","20130723",""
"201301","6호선","독바위","80615","89513","20130723",""
"201301","6호선","불광","158342","150657","20130723",""
"201301","6호선","역촌","108973","119330","20130723",""
"201301","6호선","응암","484747","473150","20130723",""
"201301","5호선","마천","177536","180878","20130723",""
"201301","5호선","거여","213222","197779","20130723",""
"201301","5호선","개롱","204062","203881","20130723",""
"201301","5호선","오금","114762","116324","20130723",""
